Seed, Total Flockability, RC Flockability, Solvability
6320,94,38,1
6321,124,60,1
6322,98,36,1
6323,98,40,1
6324,92,34,1
6325,84,28,1
6326,102,46,1
6327,92,34,1
6328,98,36,1
6329,92,38,1
6330,94,36,1
6331,110,32,1
6332,96,36,1
6333,88,40,1
6334,98,48,1
6335,112,46,1
6336,86,36,1
6337,108,38,1
6338,86,30,1
6339,88,42,1
6340,98,36,1
6341,86,32,1
6342,98,44,1
6343,98,36,1
6344,92,36,1
6345,96,38,1
6346,104,40,1
6347,88,32,1
6348,100,42,1
6349,80,36,1
6350,92,46,1
6351,96,42,1
6352,100,40,1
6353,90,46,1
6354,88,30,1
6355,94,36,1
6356,110,50,1
6357,94,46,1
6358,106,36,1
6359,100,38,1
6360,108,44,1
6361,86,40,1
6362,82,34,1
6363,108,44,1
6364,92,40,1
6365,90,40,1
6366,114,56,1
6367,102,42,1
6368,96,46,1
6369,102,46,1
6370,86,50,1
6371,104,48,1
6372,94,30,1
6373,96,44,1
6374,98,32,1
6375,102,38,1
6376,98,36,1
6377,110,42,1
6378,92,28,1
6379,104,48,1
6380,84,28,1
6381,94,40,1
6382,86,24,1
6383,98,34,1
6384,114,44,1
6385,88,42,1
6386,100,40,1
6387,90,30,1
6388,96,44,1
6389,92,32,1
6390,86,32,1
6391,90,28,1
6392,82,32,1
6393,84,34,1
6394,96,38,1
6395,88,44,1
6396,106,56,1
6397,92,38,1
6398,90,38,1
6399,102,46,1
6400,114,36,1
6401,104,40,1
6402,98,52,1
6403,86,32,1
6404,106,34,1
6405,90,38,1
6406,104,36,1
6407,96,42,1
6408,102,36,1
6409,108,36,1
6410,84,38,1
6411,94,36,1
6412,94,40,1
6413,98,42,1
6414,84,40,1
6415,100,42,1
6416,110,40,1
6417,100,38,1
6418,92,28,1
6419,94,42,1
6420,114,50,1
6421,90,26,1
6422,112,38,1
6423,98,32,1
6424,88,28,1
6425,116,46,1
6426,90,36,1
6427,94,42,1
6428,100,46,1
6429,92,26,1
6430,92,32,1
6431,106,36,1
6432,90,38,1
6433,88,38,1
6434,98,38,1
6435,94,34,1
6436,88,36,1
6437,112,44,1
6438,100,40,1
6439,94,30,1
6440,100,54,1
6441,116,44,1
6442,82,30,1
6443,104,46,1
6444,108,38,1
6445,96,40,1
6446,98,48,1
6447,102,34,1
6448,98,40,1
6449,104,48,1
6450,104,38,1
6451,92,32,1
6452,98,38,1
6453,86,30,1
6454,100,40,1
6455,110,54,1
6456,98,36,1
6457,92,32,1
6458,104,50,1
6459,94,26,1
6460,100,38,1
6461,90,36,1
6462,118,50,1
6463,104,34,1
6464,110,40,1
6465,96,42,1
6466,110,52,1
6467,96,32,1
6468,116,34,1
6469,106,40,1
6470,96,40,1
6471,92,38,1
6472,84,34,1
6473,92,42,1
6474,108,46,1
6475,100,32,1
6476,92,32,1
6477,76,28,1
6478,98,42,1
6479,106,54,1
6480,100,34,1
6481,110,38,1
6482,84,32,1
6483,106,42,1
6484,92,38,1
6485,88,30,1
6486,94,48,1
6487,102,32,1
6488,100,32,1
6489,100,42,1
6490,90,38,1
6491,106,40,1
6492,94,38,1
6493,90,38,1
6494,88,42,1
6495,90,30,1
6496,96,38,1
6497,100,48,1
6498,96,44,1
6499,78,30,1
6500,98,36,1
6501,92,28,1
6502,102,46,1
6503,102,46,1
6504,94,26,1
6505,130,58,1
6506,110,48,1
6507,92,36,1
6508,94,42,1
6509,94,42,1
6510,94,40,1
6511,98,40,1
6512,110,36,1
6513,94,44,1
6514,92,36,1
6515,92,38,1
6516,102,48,1
6517,98,30,1
6518,124,50,1
6519,90,34,1
6520,94,34,1
6521,106,50,1
6522,102,48,1
6523,102,38,1
6524,108,56,1
6525,102,50,1
6526,98,38,1
6527,100,38,1
6528,90,34,1
6529,108,50,1
6530,102,42,1
6531,94,42,1
6532,94,40,1
6533,86,40,1
6534,84,26,1
6535,98,42,1
6536,104,32,1
6537,98,42,1
6538,84,32,1
6539,124,40,1
6540,96,38,1
6541,92,42,1
6542,92,38,1
6543,100,40,1
6544,108,44,1
6545,104,44,1
6546,94,42,1
6547,82,32,1
6548,98,38,1
6549,92,32,1
6550,92,40,1
6551,110,40,1
6552,92,44,1
6553,98,42,1
6554,96,38,1
6555,90,46,1
6556,96,40,1
6557,94,38,1
6558,98,44,1
6559,80,26,1
6560,98,34,1
6561,88,32,1
6562,102,42,1
6563,108,48,1
6564,112,44,1
6565,90,36,1
6566,106,38,1
6567,110,52,1
6568,96,36,1
6569,90,26,1
6570,112,48,1
6571,96,36,1
6572,104,42,1
6573,104,40,1
6574,88,28,1
6575,104,40,1
6576,116,46,1
6577,100,36,1
6578,88,52,1
6579,110,50,1
6580,94,46,1
6581,90,40,1
6582,92,30,1
6583,94,38,1
6584,92,36,1
6585,104,48,1
6586,84,32,1
6587,108,42,1
6588,102,46,1
6589,88,38,1
6590,90,36,1
6591,92,40,1
6592,90,42,1
6593,90,38,1
6594,108,42,1
6595,100,44,1
6596,98,46,1
6597,94,32,1
6598,92,36,1
6599,106,48,1
6600,90,36,1
6601,96,42,1
6602,94,38,1
6603,102,40,1
6604,98,50,1
6605,96,40,1
6606,104,38,1
6607,96,46,1
6608,96,36,1
6609,104,42,1
6610,104,46,1
6611,108,44,1
6612,86,28,1
6613,92,40,1
6614,98,42,1
6615,94,38,1
6616,94,36,1
6617,86,28,1
6618,102,40,1
6619,96,46,1
6620,96,30,1
6621,94,30,1
6622,88,34,1
6623,104,32,1
6624,114,42,1
6625,94,34,1
6626,96,40,1
6627,90,40,1
6628,102,34,1
6629,90,32,1
6630,94,48,1
6631,96,32,1
6632,112,42,1
6633,104,38,1
6634,94,40,1
6635,98,34,1
6636,90,36,1
6637,102,44,1
6638,90,36,1
6639,104,46,1
6640,110,46,1
6641,98,34,1
6642,106,36,1
6643,106,32,1
6644,88,46,1
6645,96,44,1
6646,98,34,1
6647,94,34,1
6648,100,42,1
6649,92,34,1
6650,98,38,1
6651,100,36,1
6652,102,44,1
6653,90,34,1
6654,98,30,1
6655,92,34,1
6656,92,38,1
6657,100,46,1
6658,94,46,1
6659,90,42,1
6660,96,36,1
6661,88,34,1
6662,92,38,1
6663,96,34,1
6664,90,36,1
6665,92,34,1
6666,108,48,1
6667,114,48,1
6668,100,26,1
6669,100,46,1
6670,100,36,1
6671,84,26,1
6672,98,46,1
6673,94,34,1
6674,102,40,1
6675,82,30,1
6676,90,28,1
6677,102,34,1
6678,92,34,1
6679,90,42,1
6680,106,40,1
6681,102,46,1
6682,92,32,1
6683,92,38,1
6684,92,40,1
6685,114,46,1
6686,90,30,1
6687,102,50,1
6688,126,46,1
6689,102,40,1
6690,90,38,1
6691,88,46,1
6692,94,44,1
6693,92,32,1
6694,94,44,1
6695,102,42,1
6696,104,38,1
6697,100,40,1
6698,102,48,1
6699,102,36,1
6700,98,42,1
6701,96,40,1
6702,102,42,1
6703,78,42,1
6704,88,36,1
6705,112,38,1
6706,110,32,1
6707,86,36,1
6708,96,40,1
6709,90,34,1
6710,100,46,1
6711,98,34,1
6712,98,44,1
6713,104,40,1
6714,86,38,1
6715,92,32,1
6716,90,24,1
6717,106,50,1
6718,94,40,1
6719,100,34,1
6720,84,24,1
6721,100,40,1
6722,92,30,1
6723,90,40,1
6724,108,42,1
6725,94,36,1
6726,90,38,1
6727,80,22,0
6728,92,44,1
6729,98,38,1
6730,94,42,1
6731,88,34,1
6732,100,50,1
6733,92,32,1
6734,114,36,1
6735,96,46,1
6736,94,30,1
6737,90,40,1
6738,90,32,1
6739,94,42,1
6740,98,36,1
6741,100,42,1
6742,84,30,1
6743,88,40,1
6744,94,42,1
6745,94,32,1
6746,102,36,1
6747,82,30,1
6748,92,36,1
6749,92,38,1
6750,94,36,1
6751,98,34,1
6752,98,30,1
6753,92,32,1
6754,100,34,1
6755,100,34,1
6756,96,40,1
6757,98,38,1
6758,108,48,1
6759,102,34,1
6760,92,34,1
6761,96,32,1
6762,94,32,1
6763,92,30,1
6764,92,48,1
6765,94,36,1
6766,110,46,1
6767,106,40,1
6768,100,36,1
6769,92,34,1
6770,108,50,1
6771,108,52,1
6772,98,38,1
6773,102,38,1
6774,96,48,1
6775,102,40,1
6776,96,36,1
6777,104,44,1
6778,88,34,1
6779,92,40,1
6780,100,40,1
6781,102,44,1
6782,90,32,1
6783,92,32,1
6784,88,34,1
6785,88,38,1
6786,108,44,1
6787,98,38,1
6788,108,46,1
6789,84,34,1
6790,90,42,1
6791,92,32,1
6792,96,32,1
6793,108,56,1
6794,92,46,1
6795,90,34,1
6796,108,50,1
6797,94,32,1
6798,92,38,1
6799,90,44,1
6800,100,26,1
6801,94,36,1
6802,104,42,1
6803,92,28,1
6804,104,46,1
6805,98,44,1
6806,92,36,1
6807,90,42,1
6808,96,34,1
6809,92,40,1
6810,94,28,1
6811,112,48,1
6812,104,44,1
6813,96,38,1
6814,92,40,1
6815,98,34,1
6816,88,32,1
6817,88,32,1
6818,116,50,1
6819,88,38,1
6820,98,48,1
6821,98,46,1
6822,90,38,1
6823,100,38,1
6824,102,40,1
6825,104,40,1
6826,96,44,1
6827,108,50,1
6828,96,34,1
6829,94,38,1
6830,102,42,1
6831,92,40,1
6832,114,46,1
6833,88,28,1
6834,94,32,1
6835,88,36,1
6836,82,34,1
6837,100,44,1
6838,100,30,1
6839,108,42,1
6840,80,26,1
6841,94,30,1
6842,98,38,1
6843,92,28,1
6844,98,36,1
6845,86,36,1
6846,90,36,1
6847,104,40,1
6848,88,34,1
6849,104,40,1
6850,84,36,1
6851,98,32,1
6852,100,46,1
6853,102,44,1
6854,106,44,1
6855,104,36,1
6856,94,38,1
6857,96,44,1
6858,96,40,1
6859,108,38,1
6860,90,34,1
6861,96,34,1
6862,92,36,1
6863,88,40,1
6864,88,32,1
6865,100,44,1
6866,96,42,1
6867,84,30,1
6868,92,36,1
6869,116,42,1
6870,82,40,1
6871,98,44,1
6872,96,38,1
6873,94,30,1
6874,98,48,1
6875,96,36,1
6876,92,40,1
6877,100,40,1
6878,92,34,1
6879,94,40,1
6880,92,38,1
6881,94,30,1
6882,114,42,1
6883,102,32,1
6884,96,34,1
6885,112,48,1
6886,102,46,1
6887,104,40,1
6888,96,32,1
6889,96,36,1
6890,98,40,1
6891,96,44,1
6892,94,44,1
6893,96,44,1
6894,110,38,1
6895,86,26,1
6896,92,36,1
6897,112,40,1
6898,98,50,1
6899,94,40,1
6900,104,38,1
6901,94,44,1
6902,96,44,1
6903,108,46,1
6904,94,38,1
6905,88,38,1
6906,98,36,1
6907,96,34,1
6908,116,44,1
6909,90,28,1
6910,106,42,1
6911,90,38,1
6912,98,38,1
6913,90,36,1
6914,90,24,1
6915,86,30,1
6916,104,50,1
6917,90,32,1
6918,114,40,1
6919,94,40,1
6920,106,40,1
6921,92,34,1
6922,94,34,1
6923,100,50,1
6924,102,34,1
6925,102,44,1
6926,90,32,1
6927,102,42,1
6928,98,28,1
6929,96,50,1
6930,112,42,1
6931,94,38,1
6932,92,46,1
6933,96,28,1
6934,108,40,1
6935,110,40,1
6936,100,38,1
6937,96,38,1
6938,104,42,1
6939,112,44,1
6940,100,36,1
6941,94,40,1
6942,88,36,1
6943,90,34,1
6944,84,32,1
6945,104,50,1
6946,94,34,1
6947,94,38,1
6948,96,28,1
6949,98,46,1
6950,96,38,1
6951,82,30,1
6952,92,30,1
6953,82,38,1
6954,100,46,1
6955,108,46,1
6956,86,36,1
6957,92,32,1
6958,82,36,1
6959,104,52,1
6960,88,32,1
6961,108,44,1
6962,92,36,1
6963,84,28,1
6964,104,44,1
6965,96,32,1
6966,92,38,1
6967,92,38,1
6968,108,40,1
6969,90,34,1
6970,98,42,1
6971,94,38,1
6972,90,44,1
6973,104,44,1
6974,110,52,1
6975,90,28,1
6976,106,46,1
6977,114,46,1
6978,92,26,1
6979,96,40,1
6980,92,26,1
6981,98,44,1
6982,100,38,1
6983,88,26,1
6984,92,32,1
6985,96,36,1
6986,98,42,1
6987,102,40,1
6988,102,52,1
6989,94,32,1
6990,82,38,1
6991,94,34,1
6992,102,34,1
6993,108,44,1
6994,98,34,1
6995,94,40,1
6996,112,46,1
6997,96,32,1
6998,100,36,1
6999,90,40,1
7000,92,36,1
7001,88,34,1
7002,96,32,1
7003,100,44,1
7004,94,44,1
7005,106,48,1
7006,108,40,1
7007,96,42,1
7008,102,36,1
7009,88,26,1
7010,94,40,1
7011,90,26,1
7012,116,46,1
7013,104,38,1
7014,106,36,1
7015,94,42,1
7016,104,40,1
7017,104,38,0
7018,94,38,1
7019,98,32,1
7020,88,36,1
7021,96,40,1
7022,116,38,1
7023,84,32,1
7024,90,40,1
7025,94,40,1
7026,110,44,1
7027,98,38,1
7028,106,42,1
7029,92,28,1
7030,90,30,1
7031,100,36,1
7032,104,30,1
7033,100,46,1
7034,92,42,1
7035,102,38,1
7036,94,34,1
7037,96,36,1
7038,100,38,1
7039,120,38,1
7040,100,34,1
7041,88,32,1
7042,90,38,1
7043,88,34,1
7044,86,30,1
7045,124,56,1
7046,106,42,1
7047,98,42,1
7048,102,40,1
7049,92,42,1
7050,100,48,1
7051,90,38,1
7052,86,36,1
7053,86,34,1
7054,86,36,1
7055,98,38,1
7056,106,40,1
7057,106,50,1
7058,108,54,1
7059,90,40,1
7060,96,40,1
7061,100,46,1
7062,104,40,1
7063,94,32,1
7064,92,38,1
7065,106,50,1
7066,94,40,1
7067,90,42,1
7068,92,44,1
7069,86,36,1
7070,90,26,1
7071,90,32,1
7072,98,38,1
7073,86,36,1
7074,86,28,1
7075,104,40,1
7076,90,42,1
7077,100,48,1
7078,90,32,1
7079,96,34,1
7080,94,38,1
7081,86,36,1
7082,96,28,1
7083,88,34,1
7084,98,46,1
7085,96,48,1
7086,102,46,1
7087,88,30,1
7088,106,42,1
7089,106,46,1
7090,102,46,1
7091,88,32,1
7092,94,46,1
7093,86,30,1
7094,88,30,1
7095,90,24,1
7096,94,46,1
7097,100,42,1
7098,122,50,1
7099,102,32,1
7100,104,36,1
7101,98,36,1
7102,102,44,1
7103,88,38,1
7104,94,32,1
7105,90,26,1
7106,94,36,1
7107,98,44,1
7108,86,38,1
7109,100,38,1
7110,84,38,1
7111,94,30,1
7112,90,36,1
7113,96,36,1
7114,88,34,1
7115,88,28,1
7116,94,40,1
7117,132,52,1
7118,94,44,1
7119,92,46,1
7120,94,40,1
7121,90,36,1
7122,102,42,1
7123,90,28,1
7124,92,36,1
7125,88,30,1
7126,100,40,1
7127,96,38,1
7128,94,44,1
7129,88,42,1
7130,100,46,1
7131,80,30,1
7132,94,40,1
7133,122,54,1
7134,82,36,1
7135,88,34,1
7136,104,44,1
7137,100,30,1
7138,90,26,1
7139,100,44,1
7140,90,38,1
7141,88,42,1
7142,104,44,1
7143,106,42,1
7144,86,36,1
7145,96,42,1
7146,108,42,1
7147,92,36,1
7148,96,46,1
7149,88,30,1
7150,102,46,1
7151,108,50,1
7152,98,34,1
7153,82,32,1
7154,94,40,1
7155,96,34,1
7156,98,30,1
7157,98,30,1
7158,94,40,1
7159,102,34,1
7160,86,34,1
7161,94,30,1
7162,92,24,1
7163,80,40,1
7164,82,24,1
7165,102,54,1
7166,104,52,1
7167,84,34,1
7168,94,28,1
7169,98,46,1
7170,92,38,1
7171,94,44,1
7172,104,44,1
7173,100,42,1
7174,94,42,1
7175,96,38,1
7176,96,38,1
7177,100,34,1
7178,92,40,1
7179,104,40,1
7180,114,44,1
7181,84,38,1
7182,108,36,1
7183,94,40,1
7184,92,40,1
7185,114,46,1
7186,98,36,1
7187,94,36,1
7188,88,36,1
7189,90,32,1
7190,104,36,1
7191,100,44,1
7192,104,42,1
7193,94,40,1
7194,98,40,1
7195,86,42,1
7196,94,40,1
7197,78,24,1
7198,90,30,1
7199,88,34,1
7200,102,38,1
7201,104,44,1
7202,84,42,1
7203,78,30,1
7204,108,44,1
7205,100,44,1
7206,96,30,1
7207,88,32,1
7208,94,32,1
7209,104,50,1
7210,100,46,1
7211,92,32,1
7212,98,38,1
7213,100,48,1
7214,102,42,1
7215,104,50,1
7216,94,46,1
7217,88,28,1
7218,122,54,1
7219,90,32,1
7220,88,26,1
7221,92,36,1
7222,102,44,1
7223,104,40,1
7224,90,36,1
7225,96,40,1
7226,110,44,1
7227,98,48,1
7228,94,30,1
7229,88,38,1
7230,108,48,1
7231,104,50,1
7232,94,34,1
7233,96,42,1
7234,110,50,1
7235,90,32,1
7236,100,46,1
7237,98,34,1
7238,90,34,1
7239,90,40,1
7240,98,28,1
7241,92,36,1
7242,88,38,1
7243,88,38,1
7244,114,50,1
7245,96,38,1
7246,102,42,1
7247,106,36,1
7248,98,34,1
7249,90,28,1
7250,112,36,1
7251,100,44,1
7252,100,34,1
7253,94,32,1
7254,102,34,1
7255,82,26,1
7256,88,32,1
7257,104,48,1
7258,108,40,1
7259,92,36,1
7260,96,36,1
7261,100,40,1
7262,100,40,1
7263,102,42,1
7264,94,30,1
7265,104,42,1
7266,92,44,1
7267,90,34,1
7268,94,42,1
7269,84,34,1
7270,102,42,1
7271,98,40,1
7272,86,34,1
7273,92,34,1
7274,94,36,1
7275,98,42,1
7276,104,44,1
7277,84,24,1
7278,94,42,1
7279,102,40,1
7280,106,40,1
7281,86,46,1
7282,88,34,1
7283,90,44,1
7284,108,46,1
7285,114,56,1
7286,90,44,1
7287,106,44,1
7288,94,26,1
7289,92,34,1
7290,92,44,1
7291,86,28,1
7292,92,38,1
7293,96,38,1
7294,98,54,1
7295,96,50,1
7296,86,24,1
7297,82,38,1
7298,94,46,1
7299,86,36,1
7300,92,42,1
7301,88,32,1
7302,94,48,1
7303,86,32,1
7304,98,36,1
7305,92,38,1
7306,96,42,1
7307,90,34,1
7308,122,62,1
7309,96,42,1
7310,96,36,1
7311,92,40,1
7312,94,46,1
7313,100,32,1
7314,106,46,1
7315,100,36,1
7316,92,38,1
7317,100,42,1
7318,96,32,1
7319,96,34,1
7320,102,32,1
7321,102,30,1
7322,108,46,1
7323,92,40,1
7324,90,40,1
7325,92,34,1
7326,92,46,1
7327,86,38,1
7328,102,42,1
7329,90,30,1
7330,102,40,1
7331,102,40,1
7332,110,42,1
7333,90,30,1
7334,90,38,1
7335,96,38,1
7336,92,32,1
7337,96,40,1
7338,86,34,1
7339,84,36,1
7340,92,34,1
7341,98,34,1
7342,94,42,1
7343,90,30,1
7344,118,42,1
7345,90,38,1
7346,92,38,1
7347,114,38,1
7348,102,30,1
7349,94,34,1
7350,96,32,1
7351,92,22,1
7352,106,42,1
7353,118,50,1
7354,86,46,1
7355,118,52,1
7356,102,46,1
7357,88,38,1
7358,90,38,1
7359,86,42,1
7360,92,38,1
7361,94,48,1
7362,102,30,1
7363,84,24,1
7364,94,36,1
7365,88,34,1
7366,104,46,1
7367,100,32,1
7368,110,46,1
7369,92,32,1
7370,100,44,1
7371,90,24,1
7372,94,34,1
7373,96,38,1
7374,108,42,1
7375,92,42,1
7376,90,32,1
7377,104,42,1
7378,86,34,1
7379,98,36,1
7380,82,38,1
7381,98,38,1
7382,86,42,1
7383,92,44,1
7384,106,36,1
7385,98,34,1
7386,92,28,1
7387,98,44,1
7388,96,42,1
7389,90,36,1
7390,86,36,1
7391,98,44,1
7392,98,44,1
7393,104,48,1
7394,88,34,1
7395,94,38,1
7396,104,40,1
7397,108,50,1
7398,118,44,1
7399,92,34,1
7400,82,30,1
7401,98,38,1
7402,96,40,1
7403,112,46,1
7404,86,34,1
7405,108,38,1
7406,94,38,1
7407,98,44,1
7408,94,46,1
7409,92,50,1
7410,94,38,1
7411,86,40,1
7412,92,32,1
7413,114,40,1
7414,98,52,1
7415,96,50,1
7416,96,38,1
7417,96,38,1
7418,86,30,1
7419,98,36,1
7420,92,38,1
7421,80,34,1
7422,102,44,1
7423,102,40,1
7424,90,36,1
7425,88,46,1
7426,92,40,1
7427,104,48,1
7428,100,34,1
7429,100,36,1
7430,98,50,1
7431,84,30,1
7432,102,44,1
7433,98,38,1
7434,96,42,1
7435,94,34,1
7436,88,40,1
7437,104,42,1
7438,98,38,1
7439,102,34,1
7440,90,42,1
7441,98,46,1
7442,96,32,1
7443,98,40,1
7444,88,32,1
7445,92,44,1
7446,88,40,1
7447,98,38,1
7448,92,30,1
7449,92,34,1
7450,86,48,1
7451,94,38,1
7452,94,34,1
7453,100,48,1
7454,88,46,1
7455,88,32,1
7456,110,52,1
7457,88,34,1
7458,108,42,1
7459,108,44,1
7460,116,48,1
7461,88,36,1
7462,90,36,1
7463,104,38,1
7464,98,36,1
7465,96,40,1
7466,110,50,1
7467,86,32,1
7468,114,42,1
7469,86,36,1
7470,100,38,1
7471,100,48,1
7472,96,30,1
7473,96,42,1
7474,94,26,1
7475,104,42,1
7476,98,46,1
7477,90,18,1
7478,98,42,1
7479,122,48,1
7480,94,48,1
7481,98,40,1
7482,88,34,1
7483,98,34,1
7484,98,38,1
7485,114,38,1
7486,88,38,1
7487,94,46,1
7488,92,46,1
7489,98,40,1
7490,94,46,1
7491,102,48,1
7492,92,38,1
7493,92,34,1
7494,94,38,1
7495,106,44,1
7496,94,46,1
7497,90,40,1
7498,104,42,1
7499,96,42,1
7500,92,40,1
7501,104,46,1
7502,106,42,1
7503,92,32,1
7504,98,34,1
7505,94,36,1
7506,94,40,1
7507,92,38,1
7508,102,40,1
7509,116,54,1
7510,104,44,1
7511,84,34,1
7512,106,40,1
7513,98,46,1
7514,98,26,1
7515,100,36,1
7516,112,40,1
7517,104,38,1
7518,86,40,1
7519,100,36,1
7520,90,44,1
7521,104,48,1
7522,96,50,1
7523,98,46,1
7524,102,40,1
7525,92,38,1
7526,104,44,1
7527,112,56,1
7528,92,40,1
7529,108,42,1
7530,104,44,1
7531,106,42,1
7532,104,42,1
7533,86,30,1
7534,96,28,1
7535,96,30,1
7536,88,42,1
7537,96,34,1
7538,98,30,1
7539,100,30,1
7540,100,52,1
7541,84,40,1
7542,96,46,1
7543,102,48,1
7544,90,38,1
7545,104,42,1
7546,88,30,1
7547,96,32,1
7548,106,30,1
7549,90,38,1
7550,92,34,1
7551,112,38,0
7552,98,42,1
7553,88,44,1
7554,84,36,1
7555,92,28,1
7556,92,44,1
7557,122,48,1
7558,102,38,1
7559,84,36,1
7560,100,44,1
7561,110,46,1
7562,100,48,1
7563,88,32,1
7564,90,36,1
7565,88,36,1
7566,96,44,1
7567,96,28,1
7568,88,30,1
7569,82,30,1
7570,84,34,1
7571,92,40,1
7572,108,50,1
7573,98,46,1
7574,90,32,1
7575,94,40,1
7576,82,34,1
7577,102,40,1
7578,96,34,1
7579,96,38,1
7580,102,40,1
7581,96,38,1
7582,92,46,1
7583,102,56,1
7584,94,38,1
7585,88,42,1
7586,110,42,1
7587,94,30,1
7588,96,32,1
7589,92,34,1
7590,96,34,1
7591,96,30,1
7592,104,42,1
7593,94,38,1
7594,90,30,1
7595,90,36,1
7596,100,34,1
7597,98,38,1
7598,92,26,1
7599,100,38,1
7600,88,30,1
7601,100,36,1
7602,102,52,1
7603,96,36,1
7604,86,36,1
7605,90,34,1
7606,98,40,1
7607,104,36,1
7608,84,38,1
7609,86,30,1
7610,96,40,1
7611,90,38,1
7612,108,38,1
7613,114,54,1
7614,102,46,1
7615,88,34,1
7616,84,28,1
7617,106,48,1
7618,92,36,1
7619,94,24,1
7620,90,30,1
7621,96,36,1
7622,90,34,1
7623,90,24,1
7624,98,46,1
7625,98,38,1
7626,92,36,1
7627,96,40,1
7628,86,32,1
7629,100,40,1
7630,100,40,1
7631,82,36,1
7632,100,34,1
7633,106,58,1
7634,90,42,1
7635,94,38,1
7636,94,36,1
7637,94,32,1
7638,104,42,1
7639,102,48,1
7640,88,36,1
7641,96,40,1
7642,88,36,1
7643,92,34,1
7644,98,44,1
7645,96,34,1
7646,100,42,1
7647,100,36,1
7648,102,34,1
7649,106,46,1
7650,92,34,1
7651,100,42,1
7652,88,40,1
7653,104,36,1
7654,94,38,1
7655,102,40,1
7656,90,36,1
7657,102,44,1
7658,92,36,1
7659,92,34,1
7660,108,44,1
7661,92,38,1
7662,96,42,1
7663,100,36,1
7664,78,32,1
7665,106,48,1
7666,96,46,1
7667,104,44,1
7668,88,42,1
7669,96,30,1
7670,106,38,1
7671,114,44,1
7672,90,32,1
7673,94,32,1
7674,132,60,1
7675,112,42,1
7676,92,42,1
7677,98,42,1
7678,102,40,1
7679,116,44,1
7680,94,38,1
7681,86,36,1
7682,96,30,1
7683,92,50,1
7684,134,48,1
7685,86,44,1
7686,100,48,1
7687,92,50,1
7688,104,40,1
7689,106,36,1
7690,94,32,1
7691,102,34,1
7692,90,32,1
7693,110,36,1
7694,80,30,1
7695,112,52,1
7696,84,34,1
7697,100,40,1
7698,94,48,1
7699,92,42,1
7700,100,40,1
7701,98,36,1
7702,92,44,1
7703,100,48,1
7704,102,46,1
7705,98,38,1
7706,94,40,1
7707,96,48,1
7708,90,30,1
7709,100,46,1
7710,90,34,1
7711,114,46,1
7712,94,44,1
7713,100,42,1
7714,92,32,1
7715,104,44,1
7716,102,56,1
7717,92,36,1
7718,94,38,1
7719,90,40,1
7720,90,30,1
7721,104,40,1
7722,112,34,1
7723,94,36,1
7724,86,32,1
7725,100,48,1
7726,92,38,1
7727,102,58,1
7728,100,40,1
7729,106,40,1
7730,86,38,1
7731,100,42,1
7732,86,32,1
7733,90,38,1
7734,88,40,1
7735,98,46,1
7736,122,42,1
7737,92,32,1
7738,90,32,1
7739,94,46,1
7740,92,36,1
7741,86,28,1
7742,94,32,1
7743,100,50,1
7744,100,36,1
7745,88,36,1
7746,92,44,1
7747,86,28,1
7748,92,38,1
7749,84,38,1
7750,104,40,1
7751,96,32,1
7752,96,40,1
7753,102,42,1
7754,92,40,1
7755,104,36,1
7756,92,40,1
7757,108,40,1
7758,92,46,1
7759,92,42,1
7760,110,40,1
7761,86,30,1
7762,110,48,1
7763,90,32,1
7764,106,44,1
7765,86,40,1
7766,102,56,1
7767,102,42,1
7768,98,44,1
7769,94,42,1
7770,90,36,1
7771,92,30,1
7772,84,26,1
7773,92,38,1
7774,94,32,1
7775,88,28,1
7776,84,36,1
7777,96,42,1
7778,94,36,1
7779,88,24,1
7780,110,44,1
7781,92,48,1
7782,94,36,1
7783,96,36,1
7784,92,32,1
7785,100,40,1
7786,96,36,1
7787,88,38,1
7788,104,36,1
7789,100,34,1
7790,122,48,1
7791,90,24,1
7792,92,38,1
7793,96,42,1
7794,100,46,1
7795,90,36,1
7796,92,50,1
7797,92,24,1
7798,98,42,1
7799,104,38,1
7800,94,28,1
7801,90,26,1
7802,98,36,1
7803,106,40,1
7804,96,38,1
7805,96,36,1
7806,94,30,1
7807,104,44,1
7808,94,30,1
7809,86,34,1
7810,92,22,1
7811,112,42,1
7812,100,38,1
7813,98,32,1
7814,102,44,1
7815,90,26,1
7816,108,46,1
7817,86,32,1
7818,88,36,1
7819,82,28,1
7820,82,48,1
7821,98,48,1
7822,100,42,1
7823,96,42,1
7824,88,26,1
7825,96,34,1
7826,96,40,1
7827,98,42,1
7828,94,30,1
7829,96,38,1
7830,116,46,1
7831,92,42,1
7832,100,32,1
7833,92,36,1
7834,94,42,1
7835,100,52,1
7836,102,42,1
7837,104,50,1
7838,96,34,1
7839,88,36,1
7840,94,36,1
7841,100,38,1
7842,94,36,1
7843,100,34,1
7844,100,40,1
7845,98,36,1
7846,94,32,1
7847,96,42,1
7848,100,46,1
7849,100,34,1
7850,110,52,1
7851,88,38,1
7852,98,42,1
7853,102,40,1
7854,78,30,1
7855,98,38,1
7856,106,38,1
7857,94,42,1
7858,90,32,1
7859,100,40,1
7860,104,38,1
7861,94,32,1
7862,96,38,1
7863,94,34,1
7864,94,40,1
7865,86,28,1
7866,110,38,1
7867,102,44,1
7868,86,36,1
7869,88,28,1
7870,100,36,1
7871,102,40,1
7872,98,42,1
